,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
532,10,30,0.117069736,0.044043284,0.27059138,0.12620586,-0.1047642,0.20175059,-0.23776686,-0.050861716,0.12613721,0.032223165,-0.18694308,-0.053141292,-0.2844038,0.32688302,-0.06682572,0.09738792,0.16113468,0.14591746,0.23018175,0.38514116,0.10049359,0.071395874,0.024310142,0.2841397,0.22792573,0.09183709,0.070854045,-0.34600896,0.2752402,0.116413705,-0.07444465,-0.06365606,0.14655857,0.045602214,0.029765822,-0.18925235,-0.14382489,-0.13389687,-0.034942687,0.18093649,-0.097684965,0.3640409,0.32020435,0.33537257,0.049209245,0.04736382,0.053788297,-0.20475747,0.27786347,-0.25252604,-0.33771017,-0.16889335,0.48202464,0.05710953,0.2702614,0.07715976,-0.08672901,-0.4108142,-0.016656036,-0.0067416416,-0.39024034,0.15582223,0.020026494,-0.0611171,0.2655152,0.19463624,-0.04486371,-0.40638,0.006822242,0.4197004,-0.06482922,0.13054469,0.04112921,-0.021636723,0.057776965,0.333295,-0.05408041,0.24825637,-0.33339235,0.13472147,0.18545067,0.11383807,-0.06782636,-0.3408895,0.08585275,-0.26979947,-0.018194761,-0.5878559,-0.17056336,0.38214812,0.46939036,-0.4496248,0.29948336,-0.3880028,0.27191776,0.27785966,-0.026802598,-0.16278177,-0.03756464,0.22572847,0.21383032,-0.45578694,-0.026932092,-0.1306571,0.20584343,-0.18316664,-0.4029272,-0.06448264,0.12514667,0.0383843,-0.25262523,0.30676508,-0.39344665,-0.13907713,-0.13542812,-0.3462935,-0.5591414,0.0077096177,0.4834689,-0.14973605,-0.26092085,0.38586396,0.0151073765,0.08801814,0.058074757,0.21507026,-0.32940817,0.3450589
533,10,30,0.31425324,0.026713485,0.26549363,0.11008607,0.10077594,0.23442657,0.0053259786,-0.03567675,0.15705064,-0.055314608,-0.3051887,0.018560462,-0.17619295,0.27980158,-0.12336397,0.13595437,0.27651462,0.13092972,0.16269124,0.4398009,-0.021877076,0.12522742,0.08296138,0.26339358,0.26374435,0.1764283,0.1816706,-0.40920058,0.1594291,0.012773743,-0.0019595597,0.059980094,0.06486558,0.17759581,-0.17420207,-0.16660266,-0.12682056,-0.18440334,-0.037451796,0.064953126,-0.095710166,0.40218538,0.1640479,0.2698138,0.04479162,0.11413176,0.006690518,-0.33288503,0.009134798,-0.2699607,-0.28479248,0.022545967,0.51422995,0.107176356,0.2786409,0.17316838,-0.036021408,-0.37418732,-0.16894805,0.06293199,-0.45782903,0.30126005,0.13636622,-0.01009262,0.17174484,0.103336275,-0.011953955,-0.54473335,0.12067902,0.25667864,-0.07544886,0.066215396,0.11862338,0.13185173,0.066509224,0.23969117,0.0010885852,0.1766882,-0.28917682,0.08766693,0.03314229,0.14199233,-0.19745119,-0.27447504,0.004040428,-0.24149525,-0.08440399,-0.62476057,-0.18089402,0.40175396,0.4513522,-0.35210347,0.29544798,-0.46371576,0.13120839,0.016840117,0.019744687,-0.18899433,0.20871736,0.18126994,-0.054416426,-0.4377389,-0.057742693,-0.17743136,0.32992178,-0.30974472,-0.31362495,-0.044457637,0.0925847,-0.0443245,-0.364456,0.31547177,-0.27949226,-0.21683379,-0.2149186,-0.2717442,-0.37086135,0.06772293,0.5092845,-0.14376952,-0.39763746,0.4016199,-0.020486752,0.1780447,-0.043323208,0.26389885,-0.31683108,0.2994183
534,10,30,0.26026297,0.09185252,0.33632997,0.09428385,0.11105223,0.20901509,-0.08382329,-0.07673366,0.15076682,-0.10412806,-0.22060385,0.012436077,-0.25666404,0.35953966,-0.16726229,0.23654881,0.26349464,0.0069693616,0.20772478,0.41524372,0.006328953,0.062546566,0.22399096,0.22891346,0.3033824,0.12129383,0.13248105,-0.37328613,0.09004917,0.10769111,-0.0214652,0.06255643,0.04760904,0.14970803,-0.131155,0.051357463,-0.14260635,-0.20847337,0.091738805,0.035498485,-0.163597,0.34291363,0.18924417,0.26988995,-0.032760296,0.16297626,-0.0023598366,-0.3093204,0.044802416,-0.20354404,-0.25774696,0.09008938,0.4133888,0.21716405,0.21411422,0.19001214,0.016828416,-0.35485086,-0.20524713,0.053643964,-0.47063726,0.17103726,0.13909386,-0.033810113,0.08780647,0.044997875,-0.08240961,-0.39128277,0.16226134,0.2960427,-0.08951594,0.112651,0.04662043,0.06506067,0.024026183,0.3417535,-0.004286375,0.18262112,-0.28186387,0.016398719,0.09405878,0.2019622,-0.120800234,-0.25113413,0.04773469,-0.19164759,-0.14826709,-0.5659716,-0.15166801,0.36594152,0.4781906,-0.4424354,0.26304767,-0.36686078,0.18525372,0.24712217,0.21449275,-0.108456634,0.20403042,0.1977223,0.03357387,-0.39663127,-0.22065605,-0.21993887,0.25294158,-0.22652678,-0.29873133,-0.023106284,0.06302981,-0.025958264,-0.38514414,0.34631807,-0.13160741,-0.23080906,-0.1640999,-0.2661024,-0.45200658,0.043642927,0.4803612,-0.15942279,-0.35505265,0.36572397,-0.03946761,0.17616443,0.07039426,0.17056364,-0.32242343,0.28628153
535,0,30,0.18291676,0.16306637,0.19400012,0.14903548,-0.18598655,-0.06763995,-0.11830173,-0.1382545,-0.0012568228,-0.0853508,-0.039020624,0.07306601,-0.24139401,0.1728676,0.02984363,-0.12858616,-0.04823595,0.18964131,0.013066496,0.31139228,-0.03206267,0.023257865,-0.07217102,0.096913144,-0.008627905,-0.20587115,0.36962807,-0.17769462,0.09452106,0.2547951,-0.05757915,-0.04998743,0.022037443,0.08090023,0.113577746,-0.3609575,-0.013031203,-0.040500097,-0.012018008,-0.076228626,-0.13337702,0.20034428,0.022656696,0.35064116,0.0652369,-0.0960514,-0.05181575,-0.28299242,0.10803565,-0.24554819,-0.3353892,-0.03261546,0.30396608,0.2435106,-0.010322102,-0.08000125,-0.028338633,-0.12948598,0.33237854,-0.044032373,-0.2852608,0.061628558,-0.1461682,0.029775577,0.21311615,0.19282918,0.08578747,-0.111700825,-0.27235672,0.21271908,-0.21393234,0.057375062,-0.13573298,-0.17586316,0.14989908,0.18939717,-0.018299716,0.25365534,0.014458602,0.0659699,0.08501596,-0.062208746,0.20711726,-0.23591883,0.016935615,-0.14650783,-0.07334412,-0.40114656,-0.26502308,0.38075098,0.36022246,-0.21025209,0.19802594,-0.20493479,0.35189873,0.10487826,0.13393578,-0.039274104,-0.20746508,0.014598196,0.2341159,-0.5118211,-0.13209908,-0.3465747,0.1697635,-0.38551992,-0.21713798,0.052029643,0.23122455,-0.08131039,-0.035858292,0.28308812,-0.088533394,-0.14224431,-0.22985719,-0.07339456,-0.27707353,-0.14253703,0.0642565,-0.26420066,-0.31174883,0.3017678,0.09414425,0.1508723,-0.11053962,-0.03867964,-0.260308,0.17413147
536,6,30,0.31106043,0.0969984,0.30366486,0.044819877,0.015663754,0.07288573,-0.2607536,0.024569945,0.10620883,-0.09031598,-0.13265453,0.0827382,-0.22501181,0.29842544,-0.04298284,0.02983491,0.22628288,0.11183507,-0.13907374,0.328409,0.1367914,0.04006938,-0.12043089,0.30872926,0.11229338,0.18788601,0.09326748,-0.42262828,0.0540504,0.21059951,0.21615617,0.15905637,0.09657249,0.011956826,-0.030482762,-0.1393413,0.04093222,0.0010021995,0.2180931,0.08022484,-0.21015823,0.07157929,0.19051951,0.27844805,-0.054631576,0.12800513,0.27507058,-0.27466652,0.23066159,-0.00438446,-0.4172015,-0.06886652,0.50071895,0.12588558,0.19596498,-0.06640155,0.016020106,-0.18301672,-0.0914315,0.042398993,-0.31795523,0.031816505,0.11143534,-0.16712402,0.096828215,-0.09557381,-0.27101886,-0.36253816,-0.04383675,0.097758576,0.0199102,0.008345425,0.08845363,-0.119968995,0.22870651,0.24289863,0.09153811,0.09828164,-0.13093914,0.16686979,0.08773371,0.046953943,-0.25182924,-0.2609185,-0.22728457,-0.07077353,0.18906708,-0.40338972,-0.17296559,0.34975186,0.26328945,-0.32563764,0.32679957,-0.29652756,0.16306898,0.1342815,0.123329364,0.0054244893,0.23292121,0.115353554,0.097292215,-0.29082644,0.21129185,-0.24864657,0.3671939,-0.15891443,-0.22750984,-0.026831862,-0.022354431,0.06801299,-0.18254203,0.09061665,-0.28991702,-0.23571368,-0.20986313,-0.1544727,-0.5178536,0.21127857,0.23465434,-0.20097536,-0.2898206,0.4099496,0.114565775,-0.09238323,0.037779264,-0.11594334,-0.31320468,0.11512474
537,9,30,0.29895353,0.020501252,0.36339855,0.1780489,-0.006709628,0.13299358,-0.27676737,-0.066738084,0.07874957,0.16667868,-0.0829546,0.042278927,-0.20322494,0.4107613,-0.2250854,0.0048297415,0.21236768,-0.001923894,-0.027679944,0.40595686,0.07926175,0.08642889,-0.08212535,0.2835885,0.17236465,0.1343561,0.16282949,-0.32415068,0.26367572,0.11340568,-0.018702688,0.04722049,0.11358892,0.0353032,-0.023728717,-0.10882219,-0.20277582,-0.14508021,-0.020047892,0.28734502,-0.05606203,0.20191938,0.33805576,0.3342803,0.19232078,-0.0108033875,0.07930765,-0.25018394,0.16596492,-0.17013806,-0.37460786,-0.034728717,0.56456214,0.033259246,0.054914184,0.19041103,-0.16625099,-0.30350286,-0.18579887,-0.049759578,-0.28931367,0.20034273,-0.081071526,-0.1899552,0.2456133,0.20633365,-0.069188096,-0.5737633,0.004952897,0.17700054,-0.034396224,0.13132918,0.17619078,0.057616968,0.04191358,0.19713537,0.07025964,0.33153847,-0.18422544,-0.0043639415,0.0632301,0.012511826,-0.30461246,-0.28234446,-0.17380717,-0.18456921,0.074342296,-0.45433462,-0.2408347,0.46408826,0.23596206,-0.396185,0.4961437,-0.46181828,0.12291128,0.081896454,-0.0451843,-0.25127542,0.0024342712,-0.06829853,0.049600627,-0.37061626,-0.0795464,-0.21955949,0.23465814,-0.286757,-0.3591024,-0.03355591,0.07275876,-0.15286554,-0.2652659,0.22802342,-0.31760997,-0.18659727,-0.16052438,-0.039943375,-0.46104312,0.03538172,0.45837423,-0.09750667,-0.24560815,0.24321002,0.2110797,-0.04198939,-0.23155054,-0.09672254,-0.39890292,0.38275778
538,7,30,0.08810376,0.009639471,0.096561775,0.37628686,-0.0066974307,-0.07428629,-0.29918736,-0.049958862,0.20268162,-0.1730384,-0.15485945,0.03618434,-0.11940752,0.3484326,-0.040014643,-0.11253593,0.077791676,0.16990529,0.19787674,0.55667096,-0.13840678,-0.15558526,0.060872536,0.046707712,0.02112252,0.08580278,0.35263348,-0.419588,0.22004728,0.11294983,-0.106990926,0.055111986,-0.13566609,0.077009514,0.006342497,-0.10846864,-0.20208049,-0.2402374,-0.06880722,0.16976981,-0.17231467,0.35590842,0.23993662,0.25514734,0.05280586,0.08715084,0.09167513,-0.41619992,0.1078538,-0.12239996,-0.5078999,-0.03347677,0.72205395,0.16180727,0.2837807,-0.09069195,-0.09306233,-0.17254768,-0.047841344,0.17393303,-0.4204149,0.21642303,0.03775146,-0.10161106,0.082624935,0.16222839,0.26889512,-0.48995134,0.03900061,-0.0032230802,-0.22570588,0.19490208,0.08939294,-0.1057157,0.14544347,0.07287642,-0.0309392,0.11111505,-0.10466288,0.064909,0.27776936,-0.021570066,-0.08451299,-0.2687686,-0.26398692,-0.15328081,-0.16765721,-0.5315674,-0.33005893,0.3409735,0.10760597,-0.31083584,0.21068463,-0.27738,0.39015162,0.102173455,0.08864213,-0.18317592,-0.015876051,-0.009760576,0.17138363,-0.4452433,-0.20935954,-0.21767534,0.06428108,-0.1691138,-0.30309427,0.103158355,0.09127289,0.0094235875,-0.29067641,0.1114224,-0.43652186,-0.016241143,-0.23732784,-0.21516468,-0.389109,0.1719128,0.31062946,-0.009361194,-0.28967118,0.4274063,0.31426537,0.06676573,-0.10941962,-0.0713067,-0.30945542,0.36432573
539,11,30,0.15647215,0.24580202,0.29309106,0.25794196,-0.035395913,0.19823574,-0.41233772,0.01844865,0.24086837,-0.06949156,-0.037385434,-0.16376954,-0.32628202,0.30203238,-0.19198456,-0.21947663,-0.137374,0.3089765,0.007993429,0.32540694,-0.022564871,-0.1225627,0.034959793,0.2190587,0.016739637,0.08785819,0.21370639,-0.33600113,0.29768163,0.1414402,0.050533295,-0.04896568,-0.055807695,-0.11057851,0.056826927,-0.22112693,-0.08375429,-0.1710119,0.055300485,0.23177126,-0.09432062,0.13197021,-0.033442874,0.2556611,0.1627038,-0.038863648,0.08598303,-0.16946253,0.18858027,0.04073541,-0.39528793,-0.119039625,0.5930898,0.0855438,0.20375586,-0.0025024065,0.08093273,-0.14668417,0.011776253,-0.0062716096,-0.15322903,0.12081158,0.018286856,-0.03241811,0.22489403,0.31845462,0.15096061,-0.25290036,-0.013787899,0.11255541,-0.14621638,0.16175161,0.0887722,-0.09966095,0.07833992,0.21304218,-0.058617234,0.20534404,-0.21385948,-0.054527033,0.17713146,0.08199025,-0.09651197,-0.18906294,-0.32264623,-0.15452023,0.015475244,-0.41020736,-0.47861144,0.3942954,0.25452825,-0.37112466,0.27460417,-0.18796764,0.27911595,0.14553787,0.011455251,-0.3031708,-0.107998334,-0.11124209,0.012779747,-0.27545866,-0.032131612,-0.27199647,0.0027305305,-5.8673322e-05,-0.3387786,0.21870074,0.08604248,-0.10670734,-0.11546421,0.22277412,-0.5515437,-0.080458686,-0.09551931,-0.122352846,-0.35056487,-0.19252801,0.23265843,-0.09723623,-0.24025546,0.21103731,0.31048816,0.0044058706,-0.14257208,-0.09631592,-0.32468936,0.2663386
540,9,30,0.15827745,0.0844188,0.36660206,0.12175542,0.1032903,0.2317015,-0.3748678,0.060975872,0.19726287,-0.16245498,-0.098433025,0.0021246714,-0.20343305,0.34410194,-0.116433166,-0.105396055,0.124301836,0.19247897,-0.15554728,0.2576513,0.13323283,-0.020230796,-0.2261576,0.43218055,0.035148587,-0.0102817295,0.17785226,-0.44344953,0.20277542,0.19450423,0.044464577,-0.040600207,0.15626593,-0.06947967,0.034542825,-0.13528915,-0.12087659,-0.047900245,0.11524,0.1436744,-0.069279335,0.10316162,0.20781653,0.32338226,0.10058628,0.06355275,0.10046054,-0.3569735,0.19281955,-0.090132244,-0.3082288,0.03042592,0.5128237,0.042888884,0.16147971,0.15517743,-0.021190813,-0.12407997,-0.23741041,-0.12602258,-0.30237845,0.30616274,-0.07141516,-0.2710531,0.19486429,0.1353583,-0.06506828,-0.32572702,-0.15564004,0.05417256,-0.053821977,-0.026892122,0.04563846,0.03440932,0.019434784,0.11213251,-0.018666133,0.39112848,-0.27243072,0.031889226,0.15258756,0.0774225,-0.27968585,-0.13568865,-0.1233368,-0.11862278,0.1323799,-0.35730028,-0.31518286,0.35194772,0.059166547,-0.4129364,0.4235202,-0.2802767,0.29436535,0.04668622,-0.11685392,-0.09718848,-0.037930567,-0.19368784,0.042561866,-0.2321112,0.12752281,-0.2951945,0.20844808,-0.10901108,-0.37029615,0.062146246,0.013581159,-0.18567637,-0.10928352,0.22046293,-0.4266759,-0.20420401,-0.0014131973,-0.11448911,-0.52027386,0.05767289,0.3913637,-0.14167772,-0.30609986,0.29509908,0.27569374,-0.1307777,-0.21064103,-0.18349196,-0.36713952,0.2153119
541,9,30,0.25259602,0.15157078,0.42123038,0.17238906,0.14410907,0.2874976,-0.33533493,-0.0044247443,0.20853835,-0.047554635,-0.040610712,-0.05379731,-0.30383828,0.32493758,-0.1785572,-0.1568221,0.14414102,0.21323994,-0.0055367234,0.4028166,0.08919621,-0.05012217,-0.28402525,0.3577928,0.15262078,-0.0003797421,0.2570757,-0.47841603,0.1990807,0.29359263,-0.00025491416,-0.1045947,0.047619503,0.06808083,-0.05658543,-0.22054034,-0.07961381,-0.16684006,-0.045301035,0.22095384,-0.1279615,0.11888837,0.15435308,0.23668283,0.1840955,0.1329532,-0.018674018,-0.35836512,0.1634155,-0.121546455,-0.33193356,-0.073851,0.53668755,0.124427296,0.27629673,0.12176713,0.039857928,-0.13501282,-0.12323721,-0.06238134,-0.358571,0.22084023,-0.023917025,-0.13560492,0.15121534,0.2775975,0.060784437,-0.22288622,0.08186887,0.13088673,-0.044916518,0.15429702,0.06678398,-0.031323746,-0.10852241,0.12450307,-0.1865346,0.29153392,-0.31441963,0.06962434,0.14919676,0.15145114,-0.2095225,-0.2845368,-0.1379034,-0.06821213,0.14546296,-0.44266805,-0.25701168,0.38975284,0.16066939,-0.41410455,0.32424167,-0.25582635,0.35845488,0.092142545,-0.15522538,-0.2414205,-0.06707239,-0.17613962,0.026325714,-0.22902784,0.16703011,-0.15939778,0.15746127,-0.22403675,-0.43257034,0.024145342,-0.034162622,-0.23663676,-0.071899764,0.23495066,-0.5065826,-0.16207409,0.024255496,-0.19485153,-0.45389268,-0.09914074,0.37897405,-0.19287685,-0.277494,0.18820392,0.3442309,-0.049200833,-0.07598723,-0.15416276,-0.4203609,0.36396226
542,9,30,0.15339147,0.051181618,0.36829302,0.08171293,0.050610445,0.24612689,-0.37138748,0.15723729,0.13040628,-0.07147785,-0.1399355,0.08519314,-0.17208582,0.40954202,-0.22880913,-0.10492087,0.117003895,0.1883385,-0.1211931,0.24887985,0.09006161,-0.03539144,-0.18332869,0.41266128,0.14970297,0.001550472,0.25624222,-0.39626622,0.16908532,0.23935677,0.05020433,-0.05088491,0.084124535,-0.0569843,0.04244131,-0.13155842,-0.14864706,0.017255172,0.069044106,0.18316595,-0.10062882,0.09030593,0.20844556,0.2898128,0.14942841,0.11599172,0.06832854,-0.29418617,0.18832356,-0.15045473,-0.2316689,0.004806694,0.45518816,0.1597963,0.091486774,0.14374806,-0.04873895,-0.14416333,-0.29429162,-0.1323119,-0.34969556,0.27761558,-0.08511829,-0.2519936,0.15726742,0.04389448,-0.13593219,-0.33818543,-0.17534713,0.041752297,-0.0380279,0.037639465,0.07136774,0.0756589,0.0538311,0.14797662,0.04931469,0.40087792,-0.24575262,0.05765523,0.12534466,0.0557595,-0.28273258,-0.14822596,-0.056581736,-0.12307612,0.028999861,-0.32364577,-0.22461398,0.3867895,0.13442744,-0.461513,0.40472373,-0.30277804,0.32457072,-0.03132447,-0.06401821,-0.026368234,0.031619377,-0.12919252,0.075715914,-0.26273715,0.114748836,-0.3717126,0.26083103,-0.197183,-0.36111602,-0.00026737712,0.040574845,-0.1103295,-0.07968672,0.28062025,-0.3666764,-0.18585396,-0.034313258,-0.063175045,-0.45662385,0.07675447,0.34959203,-0.16592593,-0.29441488,0.3951678,0.2512683,-0.13197364,-0.20863369,-0.1936282,-0.3547339,0.1993254
543,12,30,0.24002035,0.054766547,0.1728142,0.2914685,-0.050269708,0.23537937,-0.23244599,-0.09142876,0.12292059,-0.041076425,-0.15282471,-0.22389013,-0.14160787,0.24394672,-0.09858011,-0.16029593,-0.008595585,0.36045024,-0.020679953,0.39599505,-0.07386267,-0.029822716,0.19173548,0.15134978,0.13493204,0.09326732,0.342204,-0.3715228,0.25871858,0.16781966,-0.019988155,0.050363846,0.036129963,0.032318585,0.23584262,-0.16186881,-0.23863311,-0.19004974,-0.047137342,0.30563626,-0.054795884,0.07297982,-0.1479636,0.16311757,0.0040065832,0.282808,-0.059703797,-0.13275851,0.13700943,0.015633173,-0.21896487,0.014150895,0.3763311,0.3329028,0.2218321,-0.024847712,-0.052878395,0.0037805445,0.09230634,-0.14682193,-0.49345544,0.19633403,0.06511324,-0.014441265,0.16972846,0.0207082,-0.07583585,-0.14557916,-0.037104826,0.03475821,-0.29396796,0.15563972,0.06450492,-0.09825823,0.06783978,0.2860944,-0.03869406,0.0775851,-0.22276616,0.12946783,0.060612246,0.098934434,-0.1318065,-0.13254347,-0.17201075,0.06496832,-0.005472544,-0.47134328,-0.32014844,0.34163028,0.1874832,-0.3731535,0.27550006,-0.22650424,0.28038332,0.21328811,0.23953533,-0.24026008,-0.040458072,0.09322735,-0.08568782,-0.2561451,0.14230533,-0.19941212,0.09247684,-0.14804804,-0.28627986,0.19470315,0.12088589,0.024515416,-0.040021904,0.30201182,-0.35017934,-0.2121468,0.022431232,-0.22088927,-0.31621712,0.08610926,0.1236804,-0.11430224,-0.34796888,0.3337242,0.28642204,0.1160677,-0.13218884,-0.14169554,-0.35679415,0.14373328
544,6,30,0.28777573,0.1394772,0.3321607,0.10310796,0.10711235,0.24401107,-0.25720623,0.02039565,0.15178399,-0.09754517,-0.1546434,-0.06865418,-0.27245688,0.31164363,-0.12143151,-0.16844364,0.12659454,0.21546036,0.2259636,0.2836084,-0.024247149,-0.080481075,-0.19020258,0.22347286,0.1422813,0.0036712422,0.25323048,-0.37655205,0.13747714,0.19910969,0.001232385,-0.016095672,-0.13641402,0.020085339,-0.11121339,-0.18517134,-0.003653715,-0.03759837,0.032409523,0.038727343,-0.20511612,0.13748282,-0.054331362,0.21805526,0.16106696,0.10972213,-0.195812,-0.32194924,0.14133838,-0.07006454,-0.09477353,-0.01691321,0.44876423,0.16025284,0.12988037,0.02596644,-0.019978106,-0.03986631,-0.049220957,0.018868988,-0.45938462,0.15664397,0.0812094,-0.11554405,0.16744739,0.16280442,-0.121759176,-0.26228905,0.070081696,0.11833617,-0.1635018,0.18867703,0.09011884,-0.2597052,0.048896812,0.16881064,-0.10187596,0.24555376,-0.22471055,0.15449938,0.13166241,-0.0829367,-0.07811377,-0.1877851,-0.0770165,-0.20156312,0.1518109,-0.32257503,-0.24626076,0.48292437,0.2400252,-0.3001974,0.3723672,-0.20693985,0.3358339,0.11591709,-0.10428612,-0.14978202,-0.022114994,-0.034961734,0.00809362,-0.2501409,0.08035446,-0.3308638,0.2524896,-0.24885994,-0.3877602,-0.1868608,0.0010783621,-0.054386586,-0.09082192,0.25294515,-0.26722506,-0.23753121,-0.027713291,-0.15278001,-0.32608056,-0.045348354,0.26645306,-0.25140905,-0.32323763,0.28722027,0.23922883,0.07729303,-0.20695111,-0.11003063,-0.36066386,0.21849011
545,7,30,0.02779684,0.2112912,0.2707776,0.36670247,0.04782563,-0.01330119,-0.21218997,-0.184815,0.1512974,-0.071959995,-0.00969604,-0.07137244,-0.04665895,0.21090189,-0.008669942,-0.20858483,0.037950866,0.13076897,0.13311991,0.42864335,-0.32297057,-0.13648504,0.262729,0.028928513,0.12129868,-0.13313779,0.38061887,-0.37737107,0.1466225,0.25866917,-0.15098941,0.07006459,-0.12079158,-0.009207563,-0.03803099,0.026916372,-0.054760695,-0.2789739,-0.08590579,0.015811108,-0.33282843,0.33627218,-0.15537028,0.18213049,0.021154413,0.2432933,0.025061388,-0.10954662,0.092718534,-0.03601765,-0.38450542,0.054320708,0.51792467,0.21838263,0.28966016,-0.20602438,0.059283752,-0.2953342,-0.021008082,0.10761185,-0.25124317,0.111830115,-0.032692473,0.124178275,0.2362525,0.09275788,0.37325552,-0.14222078,-0.029531842,0.19789542,-0.46344975,0.23750821,-0.0796009,-0.2249072,-0.009407757,0.16551803,-0.10701169,0.21683231,-0.15778492,-0.07476391,-0.07428793,-0.08460892,-0.06454953,-0.14800994,-0.15377471,0.056304656,-0.19446851,-0.46676716,-0.32499546,0.42927146,0.38884282,-0.36652154,0.23026396,-0.07078723,0.36927074,0.35940033,0.14937654,-0.26496798,-0.13520987,0.064523324,0.0294852,-0.51270926,-0.09643645,-0.23488867,-0.021266885,-0.23741764,-0.21003528,0.15903008,0.09376914,-0.1220618,-0.10523342,0.25189617,-0.3636193,0.22570519,-0.23390748,-0.117863804,-0.35664585,-0.15228294,0.11618751,-0.066923425,-0.095332876,0.37164375,0.1884977,0.07709599,-0.014680207,-0.10810687,-0.2962916,0.23613659
546,9,30,0.24337263,-0.07850105,0.06576861,0.28345594,0.1333327,0.2602765,-0.17857324,-0.075790554,-0.08956539,0.03534512,-0.12551332,-0.10176944,-0.0016537294,0.27748388,-0.24114394,-0.063031204,0.2649621,0.23866667,0.26257753,0.6603223,0.048067454,-0.11551566,-0.1849754,0.42625687,0.20304681,0.22971132,0.2619546,-0.4471085,0.2136829,-0.008496586,0.01304773,0.045257475,0.12594824,0.19452736,0.030094527,-0.09314174,-0.34283972,-0.10223659,0.025543895,0.27913824,-0.0060685836,0.35917288,0.37609792,0.38428423,0.2447326,0.17204738,0.15910092,-0.2804678,0.13704908,-0.15808503,-0.41035604,-0.17262286,0.5560409,0.014814772,0.17242078,0.04678747,-0.21488489,-0.2686881,-0.25185227,0.19806524,-0.47213545,0.28298977,0.013786143,-0.22760312,-0.0015094427,0.23399252,-0.10817466,-0.52111226,0.21659443,0.062352754,0.039846085,0.08193701,0.25574502,0.08413803,0.11989453,0.06639161,0.06123942,0.12432491,-0.29843968,0.26559806,0.058736913,-0.09880799,-0.22102742,-0.16016701,-0.22507149,-0.37316275,-0.09590654,-0.4466061,-0.2824604,0.40337938,0.15156513,-0.27197036,0.30654675,-0.39113346,0.17107686,-0.050211646,-0.2556872,-0.23774317,0.30667156,0.13815175,-0.085134536,-0.323158,0.018217131,-0.14335504,0.35465968,0.0033724254,-0.25058737,0.006507973,0.074648544,-0.14604373,-0.3227411,0.09277458,-0.5121415,-0.12694518,-0.06675719,-0.17107862,-0.251756,0.14961195,0.4264786,0.1201664,-0.3067349,0.13875076,0.36514133,0.13605224,-0.1650847,0.07463674,-0.44688097,0.3009555
