,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
10,1,0.08942922,0.31933844,0.31049076,0.09247804,-0.17501038,-0.17645511,0.26942357,0.2292984,0.2664501,0.19426511,-0.08803577,0.045823537,-0.28363234,0.35762373,-0.15036091,0.019980721,-0.014064772,0.55095476,0.14463873,0.2710055,0.052606817,-0.36677557,-0.26068366,0.13123845,0.28996933,-0.05857563,-0.32641616,0.5656131,-0.22171865,0.024780467,0.13775058,-0.048772953,-0.40213263,0.33132863,0.052197367,0.21507806,-0.20117635,0.071505986,0.19991037,0.07421942,0.30047104,0.20682475,-0.14768492,0.2473558,0.017750666,0.07697886,0.1952605,0.0631138,-0.0064750714,-0.049093265,0.24832274,-0.036748152,-0.19058248,0.12468646,0.14213502,-0.027615644,0.23389882,0.0556616,-0.52707636,0.32760996,-0.483813,-0.12013907,-0.124285854,-0.3351199,-0.028753296,-0.47447369,-0.32792386,-0.17454153,0.15636587,0.16404329,-0.002304982,-0.11253924,-0.4085726,-0.22265087,0.12844904,-0.25178,-0.16646786,-0.10167551,-0.23334596,0.0091430005,-0.07874764,-0.27353516,-0.0013613246,0.14934343,-0.02042417,-0.21031031,-0.024690881,-0.46055326,0.49746394,-0.049601965,-0.19209023,0.17430496,-0.0042723604,0.3002357,0.22230159,0.08891853,-0.029060742,-0.11227783,0.041284192,0.25177938,-0.109512255,-0.31165004,0.1654637,-0.46810484,0.2602062,-0.048871566,0.17045988,-0.22444203,-0.48228407,0.18208581,-0.1456186,0.11752088,-0.21796885,0.118384145,-0.005101234,-0.28547722,-0.48455778,0.039901327,0.35689706,-0.5849194,0.1730949,-0.46789753,0.19139123,-0.29412037,0.022936214,-0.0063708755,0.25223255,0.09222234,-0.15190619,0.083655946,0.55291164,0.19525303,-0.13451438,-0.228738,0.015714267,-0.16796218,-0.35229835,0.35866046,0.22662747,0.16005751,0.3377577,-0.16201444,0.27332386,-0.1515358,-0.38890705,-0.2508792,0.06728449,0.20961519,0.090846665,-0.06679321,-0.048538093,-0.14333417,0.28996274,-0.40150407,-0.04675872,0.13095362,-0.08303534,0.041586086,-0.09327701,0.19892317,-0.24822684,0.21671538,-0.33337325,0.29656842,0.50942296,0.19551297,-0.18363741,0.24420446,-0.18168119,0.108976774,0.55873233,0.4051279,-0.14790909,0.45228657,-0.05281027,-0.10784179,0.46951902,-0.035602197,0.27522823,0.112416536,-0.15556765,-0.21601316,-0.14054489,0.26643586,-0.38547733,-0.13921641,0.030871041,0.12940721,0.07457765,-0.09770607,-0.054137602,0.019325383,0.0777235,-0.0046023587,0.15764087,-0.084006175,0.36037773,-0.16979374,0.21282485,0.06764885
11,1,0.18412632,0.29380566,0.3221852,0.05742731,-0.1558331,-0.20389873,0.20692156,0.22307812,0.20911305,0.096079074,0.041641325,0.05924891,-0.08652303,0.34543806,-0.10403493,0.033092815,-0.0187517,0.5628528,0.102831244,0.042078972,-0.007876576,-0.27245522,-0.21370012,0.07824714,0.24340875,-0.055494234,-0.25352874,0.36898783,-0.1707,0.07061351,-0.073109716,-0.20466581,-0.36772493,0.33406588,0.0027042357,0.32364333,-0.22446758,0.19897234,0.19229487,0.168858,0.04847307,0.22524177,-0.07259851,0.23310368,-0.0029212357,0.012937532,0.19104396,0.16348316,0.030181896,-0.17576699,0.06492609,-0.04862223,-0.19012469,0.32085285,0.16285743,0.21233425,0.21496822,-0.03938105,-0.4960446,0.33717683,-0.5371364,0.080090426,-0.19335316,-0.097881146,0.06485696,-0.3412097,-0.41479224,-0.11398541,0.048503224,0.1350445,0.04375544,-0.11497688,-0.40462065,-0.16432898,0.13458388,-0.23711352,-0.319562,-0.06622096,-0.06337224,0.009935849,0.17458324,-0.1307123,0.00271722,0.09631683,-0.20729524,-0.22640847,0.022690924,-0.40062255,0.4581803,0.05741219,-0.14539975,0.091768615,-0.14166583,0.17581037,0.18681514,-0.04508043,0.029648276,-0.0058646034,0.057524968,0.26969048,-0.15378061,-0.31711656,0.26082033,-0.38319784,0.36091477,-0.091975115,0.007959711,-0.3313668,-0.4424324,0.22749443,-0.13672562,0.083831504,-0.119589224,0.3084887,0.02958973,-0.284213,-0.19809094,0.13629161,0.39452985,-0.5050995,0.2065977,-0.3795319,0.002473325,-0.26690516,0.004986025,-0.017660974,0.20905747,0.038780663,-0.04994756,0.09449227,0.4860514,0.22067237,-0.24316965,-0.28153232,0.15381014,-0.22337805,-0.2934495,0.37785852,0.2678505,0.23220292,0.27191916,-0.10698477,0.15997574,-0.2687261,-0.31131044,-0.18926834,0.17722765,0.2918882,0.07399264,-0.07828898,0.018002681,-0.24510092,0.3690366,-0.3061646,-0.062053975,0.15985845,-0.03872401,0.13719523,-0.18805344,0.22332847,-0.32275978,0.32971922,-0.18095101,0.1528711,0.4123508,0.18646975,-0.124514215,0.16940118,0.0026770926,0.07080002,0.3619525,0.34708512,-0.07968664,0.44354135,0.04493118,0.0065674135,0.370586,-0.08314357,0.19333929,0.12215639,-0.18043278,-0.3169692,-0.05849192,0.19701307,-0.1867814,-0.17873815,-0.062666,0.15166394,0.040021848,-0.064983174,-0.052321218,-0.0026685086,0.07453565,-0.10295654,0.20462747,-0.08837725,0.42339557,-0.042271055,0.32290155,-0.10608436
12,1,0.1308604,0.14792185,0.40959617,-0.11599329,-0.1025749,0.012406227,-0.12565458,0.26195934,0.055002626,0.19483401,-0.09711586,-0.06703247,0.0348064,0.41695273,-0.09559745,-0.012135862,0.20248564,0.59709054,0.015965596,0.070115365,0.12474911,-0.28575167,-0.12055494,0.17396803,0.20930654,-0.12024792,-0.19033608,0.18954077,-0.0039254674,0.31225526,-0.09289564,-0.03277559,-0.26149035,-0.030956134,0.10758446,-0.022207664,-0.2566614,0.15667439,0.4160879,0.15792485,0.11003792,0.21171643,0.123425946,0.26031402,-0.05961279,-0.0886535,0.07275785,0.05524044,0.23144573,-0.051529203,0.32573718,-0.2320095,-0.020177992,0.093561515,0.048133217,0.17238007,-0.03286416,-0.03219199,-0.3910996,0.24750064,-0.2735086,-0.057487343,-0.23087406,-0.29022938,-0.19832997,-0.24105676,-0.081751145,-0.115122996,0.02441563,0.07679104,-0.07307793,-0.15420245,-0.23067881,-0.17961836,0.1686725,-0.29249018,0.15912846,0.08557421,-0.17986517,0.14932835,0.06541077,0.042534623,-0.03832655,-0.061123736,0.05086904,-0.027707094,0.09612995,-0.16896647,0.3218793,-0.0065980684,-0.13062228,0.22185373,-0.4064653,0.21765889,0.19059424,-0.0665475,0.14608252,-0.012283982,0.103501625,0.33751512,-0.1497706,-0.21595158,0.05474,-0.3184299,0.011009649,-0.0034341975,0.18544039,-0.12293209,-0.4740225,-0.08137505,-0.06622801,-0.027327456,-0.028967166,0.16302873,-0.06986635,-0.21511696,-0.19385827,-0.10585139,0.39421964,-0.44764528,0.06122647,-0.42935893,-0.043043785,-0.098864436,0.037069216,0.10096704,0.33289775,0.13880253,-0.3187819,0.11375658,0.40580863,-0.11400373,0.09067915,-0.3685083,0.00444934,-0.2650127,-0.29392305,0.31555846,0.14587529,0.020319495,0.13624527,-0.13260373,0.12201999,-0.1330241,-0.117277995,0.029225172,0.05923154,0.2239578,0.44288844,-0.110708706,-0.19914848,-0.26621404,0.3782512,-0.14369138,-0.036140397,0.2028747,-0.07704287,0.041940473,-0.019015605,0.061367527,-0.25238168,0.29961547,-0.4129009,0.3258597,0.40508494,0.054427207,-0.17710716,0.024456086,-0.061292466,-0.049462985,0.32899314,0.36525598,-0.20610934,0.29023466,-0.22584641,0.00068870175,0.28117108,-0.06782665,0.020189954,0.0036092086,0.035978325,-0.39532074,0.0053620273,-0.018516764,-0.20162545,-0.120347425,-0.056193475,0.18057789,0.07107714,-0.06490438,0.06165458,-0.09142193,0.010479953,0.051333256,0.11620444,-0.06724088,0.12307246,0.1255594,0.038475584,-0.08558152
13,1,0.09781198,0.26614183,0.4198075,0.24746355,-0.03596304,-0.33079827,0.106113575,0.25951597,0.33368093,0.25173947,-0.10930245,0.46260208,-0.23613623,0.41754818,-0.17214522,-0.09767379,-0.011995718,0.6765184,0.09588204,0.27724823,-0.12371708,-0.2538466,-0.2933457,0.19276403,0.16029103,0.09726506,-0.29399222,0.34991962,-0.17726952,-0.0029783905,0.027829872,0.11107541,-0.11920071,0.19615437,-0.16739252,0.12510946,-0.30178583,0.2072156,-0.12706006,0.07887656,0.0108275805,-0.112189166,-0.1851908,0.21338877,0.006440044,0.193878,0.28256056,0.18956268,-0.071933,-0.27241904,0.2209154,-0.04609218,-0.17519355,0.16429989,0.1647954,-0.16226973,0.20922166,-0.14098175,-0.27814344,0.17519294,-0.6340412,-0.21610495,-0.053305678,-0.16157028,-0.12897064,-0.3420843,-0.22717094,-0.4266198,0.08270734,-0.033595745,0.08682134,-0.26714182,-0.13856296,-0.1295371,0.0010453813,-0.3061268,-0.26566958,-0.047215763,-0.15679727,0.3213987,0.097236894,-0.21502614,-0.16393109,0.042630628,0.07097051,-0.20572665,0.09475348,-0.4116757,0.5752822,-0.11973689,-0.29295614,0.11590131,-0.48552275,0.16314007,0.024237176,-0.122864366,0.119572125,-0.026109438,-0.015590053,0.24361297,-0.22570424,-0.17266446,0.15475726,-0.08196102,0.42913887,0.20686962,-0.05917562,-0.25151742,-0.45744547,0.12012918,-0.05132464,-0.058460474,-0.29762784,-0.042889018,-0.06525735,-0.22925662,-0.15765008,-0.03614838,0.43380526,-0.6511747,0.20517397,-0.42364898,0.22947808,-0.15066549,0.23287694,-0.0071205674,0.19219282,-0.27397805,-0.3342315,-0.23135468,0.46409494,-0.33588013,-0.16179103,-0.39640424,-0.21381682,-0.5788187,-0.50325054,0.22434446,0.14194612,0.2572636,0.18325078,-0.15735485,0.4448915,-0.28910464,-0.40481797,-0.25062883,0.31403807,0.4404846,-0.005056904,-0.27939427,0.18182561,-0.13330358,0.5831644,-0.26963058,-0.0069887657,0.24918155,-0.22069682,0.057456244,-0.20874016,0.011470456,-0.23605846,0.06208223,-0.38249505,0.21814317,0.5257626,0.47062448,-0.35347322,0.29492795,-0.11883378,0.26895282,0.35787195,0.5949786,-0.23435187,0.1485453,-0.04574134,-0.11199132,0.49292243,0.021286342,-0.048901882,0.22226521,-0.27818748,-0.37431544,-0.29642624,0.038021732,-0.36087605,-0.3145435,-0.13473973,0.14549725,-0.16726962,0.12775612,-0.15905093,-0.14430965,0.13783532,-0.052216403,0.41731444,-0.016393205,0.29446262,-0.13790156,0.3132993,-0.06318631
14,1,0.14726332,0.35485718,0.38025975,0.0026639488,-0.09774243,-0.22120214,0.3059318,0.28469688,0.3027199,0.1964054,-0.102875575,0.19320829,-0.08847806,0.31095088,-0.18417385,0.051697064,-0.12293654,0.57758105,0.077757284,0.17103767,-0.07424976,-0.33963937,-0.19500387,0.21872608,0.32900107,0.030761234,-0.26954934,0.39601472,-0.29209867,0.08667832,-0.071373865,-0.066766135,-0.31027037,0.24701233,0.01272775,0.108671896,-0.2057347,0.19058987,0.11902659,0.017682929,0.13286568,0.06878735,-0.08715314,0.28620863,0.11569677,0.06951371,0.19250257,0.09993992,0.04884202,-0.07849415,0.22233073,-0.050834816,-0.20621757,0.25056309,0.1528979,0.11907773,0.281892,-0.10424923,-0.4067835,0.2935982,-0.55413896,-0.080969736,-0.07985823,-0.33581644,0.010192518,-0.37330866,-0.30796754,-0.2688775,0.10651019,0.024674406,0.12101619,-0.065959096,-0.25916117,-0.19857483,0.1123363,-0.14381881,-0.12664528,-0.12575737,-0.10615296,0.028293336,0.13371535,-0.26573566,0.0362622,0.067236885,-0.028552786,-0.28941593,-0.0019335364,-0.43149772,0.48327792,0.064553745,-0.21572584,0.0720937,-0.04568512,0.15954342,0.18256243,0.006315192,-0.058304787,-0.0955127,0.07482668,0.23886316,-0.12815325,-0.29253447,0.16040783,-0.3998344,0.23442805,0.098213814,0.07352728,-0.19451462,-0.48349282,0.11960979,-0.10591101,0.001996727,-0.17712188,0.12839092,0.02757741,-0.18332878,-0.4038838,0.04839074,0.27923885,-0.570072,0.078737214,-0.35565248,0.14487985,-0.14518507,-0.01951528,0.016161373,0.14559567,-0.050215382,-0.2147666,0.03503947,0.53390926,-0.0022180602,-0.14177369,-0.27608877,-0.021822587,-0.33985737,-0.25766182,0.3046768,0.20207287,0.09487756,0.2885049,-0.07307868,0.28826934,-0.23411095,-0.39779335,-0.14982027,0.1666606,0.2128412,0.010718427,-0.05472788,0.024115996,-0.24652323,0.3628787,-0.36994702,0.0024536632,0.23183474,0.009419201,0.07144296,-0.15325473,0.087922916,-0.16760609,0.15101951,-0.3320292,0.23938158,0.5091611,0.18892789,-0.20678468,0.1944322,-0.0705992,0.10744185,0.44903544,0.36603525,-0.19056447,0.41569117,-0.021448467,-0.061943263,0.40820414,-0.012118827,0.15533607,0.15605558,-0.097024195,-0.28408983,-0.1308901,0.13041618,-0.1838457,-0.13721067,-0.089144066,0.041370027,0.012487455,-0.013271789,-0.00097324577,-0.10068871,0.061745413,-0.0987222,0.18200198,-0.0163814,0.37594134,-0.046613045,0.21857667,-0.0912005
15,1,-0.0136992335,0.2978461,0.36819926,0.08360531,-0.20922247,-0.22070836,0.31481352,0.096073166,0.31229293,0.10686411,-0.20701438,0.15930972,-0.08126126,0.38121784,-0.05920985,0.048192967,-0.15142635,0.56583405,0.040154856,0.07834252,0.060495496,-0.23737846,-0.1494802,0.18783325,0.28713283,-0.033629414,-0.12680106,0.44798842,-0.22295253,0.011761135,-0.09757426,-0.07546967,-0.29437405,0.22636162,0.13949198,0.29861894,-0.23303626,0.088716954,0.04477197,0.23247354,0.11455884,0.28513238,-0.10485898,0.18309571,0.01068186,0.13622993,0.19759059,0.15052974,-0.06703133,0.084269576,0.1724307,-0.08105215,-0.29186812,0.20037702,0.051107362,0.12060348,0.2922031,-0.014382063,-0.3037212,0.12692961,-0.4696697,0.08181471,-0.07276477,-0.13266073,0.00819328,-0.4482661,-0.35278955,-0.25036708,-0.04370063,0.259946,0.20527096,-0.23397967,-0.13768573,-0.32283613,0.19644974,-0.26917326,-0.062764674,-0.20854713,0.05341605,0.109282434,0.18936153,-0.17839773,-0.081915945,0.02843258,0.07905474,-0.2106365,0.19938335,-0.42429265,0.37384948,-0.009495778,-0.11349773,0.056657556,-0.12852067,0.08298638,0.15527253,-0.051940937,-0.028921494,0.03314261,-0.029140523,0.14735453,-0.03533326,-0.3191722,0.243532,-0.3432131,0.39532918,0.007855693,0.0960862,-0.29680935,-0.46638057,0.0103847785,-0.10599124,0.06663045,-0.22385247,0.18014395,0.083003946,-0.2050728,-0.2775284,0.020570427,0.22641346,-0.42393592,0.27992052,-0.26100585,0.07029593,-0.08431084,-0.022503484,0.07354383,0.105946645,-0.0074831117,-0.038879517,0.07430869,0.52802396,0.19752619,-0.19689704,-0.25477597,0.09909444,-0.22051682,-0.22625695,0.3564154,0.24143821,0.29427892,0.35653886,-0.112779886,0.21947843,-0.11523955,-0.17326038,-0.17123793,0.2832512,0.23190048,0.22841534,-0.19804293,0.15061243,-0.13853095,0.26675436,-0.17428736,0.08759029,0.19563605,-0.1087468,0.23764679,-0.0026642878,0.23572221,-0.04031427,0.123291,-0.2661284,0.20476165,0.46856698,0.24178673,0.042074673,0.3508429,-0.08635503,-0.14452556,0.35359225,0.40303686,-0.18710479,0.39081654,-0.08728332,-0.06741839,0.4601387,0.06485204,0.06542882,0.20062545,-0.16601183,-0.22597931,0.07622432,0.050478566,-0.073825434,-0.1179442,-0.0014611174,0.06898715,-0.0015700521,0.079014875,-0.08900807,0.0034931905,0.122158684,-0.1640317,0.21659786,0.05182053,0.4411812,0.023366567,0.19491965,-0.065147
16,1,0.106721215,0.25817025,0.3687467,0.13877866,-0.20459475,-0.1714147,0.26518947,0.21739708,0.2096963,0.1698361,-0.029498972,0.26088485,-0.23386519,0.2873037,-0.08524339,-0.004905006,-0.06468703,0.6766022,0.19269942,0.18981901,0.01925359,-0.22362158,-0.20146231,0.09827322,0.20027083,0.11973948,-0.3635577,0.51102346,-0.18461496,-0.010537106,0.117025785,0.15093562,-0.35039872,0.34240183,-0.08456479,0.0017044155,-0.1658636,0.13237138,0.0797473,0.075917505,0.015643163,0.10212896,-0.07816711,0.27441266,-0.01632907,0.05247131,0.2403483,0.099791266,-0.059417494,-0.085664116,0.09727309,-0.038139004,-0.011932503,0.1832687,0.17871086,-0.010579566,0.25081626,0.070030645,-0.3830688,0.22629257,-0.6167559,-0.10902458,0.0066360305,-0.229843,-0.1799276,-0.4342511,-0.3776189,-0.21610783,0.1623356,0.05296694,0.032367077,-0.09427805,-0.28661782,-0.2824337,0.06372948,-0.16483139,-0.25383222,-0.14849149,-0.086646296,0.055552874,0.10533028,-0.4113881,-0.0065036244,0.061405692,0.050833125,-0.26132357,0.012965409,-0.42579928,0.5115938,-0.1197008,-0.30434117,0.09667815,-0.10771061,0.09020509,0.13034831,-0.026922448,0.052176364,0.0002259356,0.10190192,0.2542974,-0.08891155,-0.32948056,0.17205203,-0.3799236,0.19474865,-0.02607154,0.0921318,-0.100099236,-0.55787134,0.15829024,-0.19110553,-0.03427335,-0.32848284,-0.0015228007,0.04137472,-0.1529045,-0.29147035,-0.020605166,0.42438817,-0.55858535,0.1512435,-0.4667561,0.2553868,-0.17709856,-0.05607444,-0.037807003,0.23583215,-0.078278564,-0.2457537,0.05879138,0.5518081,0.03684531,-0.05673384,-0.32763776,-0.044093728,-0.24563816,-0.36919233,0.26542258,0.25190118,0.26308337,0.37270087,-0.19429709,0.40528896,-0.082924016,-0.42024684,-0.3150652,0.1886128,0.2736342,0.014097665,-0.1129601,0.07168185,-0.15647559,0.3279039,-0.45185578,-0.025215613,0.20035386,-0.064812034,0.03928793,-0.15112275,0.09942372,-0.15090637,0.04920309,-0.3180517,0.27078477,0.5739075,0.18821824,-0.26667884,0.29181197,0.0013924455,0.19388247,0.51246995,0.4614037,-0.3237332,0.31211075,-0.10111353,-0.15917331,0.44319868,0.0833439,0.10597061,0.14851151,-0.23494925,-0.31118417,-0.15457718,0.2376937,-0.38054472,-0.1060031,-0.15827549,0.16349299,-0.038576204,0.022302162,-0.11095688,0.018897966,0.26000986,-0.1414464,0.18156752,-0.08118611,0.31537634,-0.07929482,0.12376001,0.0013798615
17,1,0.07073279,0.1493847,0.29684335,0.039117586,-0.25334066,-0.17466559,0.2581433,0.37505403,0.050766233,0.3906355,-0.15566163,0.053670827,-0.13823847,0.49441782,-0.14117397,-0.11346694,0.0048839855,0.65874535,0.15430602,0.37841728,-0.003843311,-0.15087968,-0.08174394,0.3264443,0.081181556,-0.06606946,-0.3499298,0.405703,-0.10041569,0.07066962,0.17682576,0.0437754,-0.3935741,0.2244737,0.054608744,0.06333632,-0.33434638,0.17764695,0.34493566,0.28473714,0.013807418,0.3122822,-0.12750721,0.29513314,-0.1224338,0.38089165,0.18259172,0.032616768,0.25470886,0.03873151,0.3718465,-0.074105084,0.0787298,0.19298387,0.027167238,0.055861387,0.16946726,0.11851888,-0.5182397,0.3861317,-0.3516306,-0.1821324,-0.040939905,-0.42460054,-0.19392534,-0.44667426,-0.19393367,-0.004765826,0.15781946,0.23169354,0.20868216,-0.30734307,-0.25895506,-0.3243177,0.10292934,-0.35166702,0.04538322,-0.14473686,-0.31266853,-0.026727568,0.054445043,-0.23546195,0.09564883,0.31965786,-0.05699645,-0.46707875,-0.12910365,-0.19515266,0.5154845,-0.19561094,-0.07668793,0.25076744,-0.2133254,0.30296066,0.27698117,-0.11530852,-0.028699705,0.060011793,0.04661389,0.301973,-0.149846,-0.365496,-0.026786206,-0.40373877,0.18825923,-0.2985503,0.28823757,-0.1654806,-0.6757998,-0.09251882,-0.12142171,0.03689225,0.026389336,0.26212525,-0.020814124,-0.15709893,-0.3601247,-0.09252223,0.3487848,-0.41240135,0.121705115,-0.43978727,0.15808809,-0.45962167,-0.18856938,-0.013487237,0.12905544,0.31554535,-0.23150207,0.21641584,0.53949237,0.11851209,0.1300132,-0.17288299,0.19835721,-0.07573059,-0.2816721,0.20312586,0.4923156,0.037550505,0.2935992,-0.019644372,0.3982725,0.053780317,-0.23193288,-0.1716869,0.2465977,0.13526824,0.094772816,-0.20492855,-0.12491289,-0.03046738,0.31835687,-0.35345772,0.012507994,0.3367147,-0.07947446,0.10086516,-0.3610667,0.1940262,-0.02673607,0.14316094,-0.33291674,0.35452232,0.5459032,0.20304725,-0.04951719,0.07316414,-0.027888196,0.107032605,0.54271615,0.5556071,-0.1990055,0.2469515,-0.22605088,-0.14120135,0.47116157,-0.16892074,0.1258547,0.13713266,-0.08372228,-0.28778914,0.059307706,0.1514176,-0.35994688,0.02448605,-0.01699906,0.115127586,0.12872542,-0.21137162,-0.1442612,0.012540892,0.22574802,-0.05929853,0.10113614,0.077164255,0.46114394,-0.06069922,0.14629772,0.16135587
18,1,0.03176005,0.25545344,0.28725967,-0.20228581,-0.12629865,-0.0321322,-0.03885073,-0.044127993,0.04298604,0.17084964,0.19323033,0.0033373449,0.032273322,0.27370647,0.07236995,0.040236205,0.11435855,0.5469698,0.43470368,-0.14747424,0.08022049,-0.08491968,-0.25813586,0.12808582,0.14908007,0.035413723,-0.35569194,0.26839787,0.1265625,0.01325812,0.00062204985,0.011893755,-0.43481985,0.3194329,-0.005107966,0.042339154,-0.08618462,0.15584144,0.1214657,0.0382149,-0.08920925,0.05404602,-0.03749581,0.2782743,-0.30410364,-0.07164597,0.10055859,0.09132829,0.17088056,-0.19011164,0.22389343,-0.12258329,-0.0010703704,0.21539544,0.25894848,0.06569477,0.17287476,0.14297827,-0.3968154,0.22028199,-0.4983819,0.20530172,-0.042731132,0.06847581,-0.2111902,-0.44274062,-0.2504929,0.00966159,-0.01742864,0.07460728,-0.24016054,-0.07126163,-0.4070375,0.08477226,0.13655251,-0.093380556,0.016962688,0.08812591,-0.19453001,-0.055624194,0.2756875,-0.06942362,-0.057512574,0.14382808,-0.19272944,-0.32212645,0.07994754,-0.24172269,0.43013796,0.23978998,-0.21855874,0.07105447,-0.14252351,0.12438629,-0.026847487,-0.20891306,0.095591135,0.03785544,0.17598557,0.33275503,-0.045436483,-0.36922842,0.11806726,-0.29781055,0.09673883,-0.02702085,0.075011924,-0.07996687,-0.3968131,0.00483487,-0.21260796,-0.06261509,0.0027943032,0.00639817,0.022530952,-0.18260238,0.0072351177,0.037641507,0.29049987,-0.3607816,0.21788608,-0.49593836,0.123920895,-0.15083642,-0.13824686,0.1456522,0.14772041,0.011851814,-0.16707161,0.08885909,0.36728084,-0.005874134,0.106764525,-0.3259241,0.08127582,-0.26039833,-0.31922677,0.27294135,0.22242106,0.12660338,0.2503811,-0.2154722,-0.061620213,0.0821041,-0.10293536,-0.16954595,-0.21346855,0.28671864,0.20792851,0.040206466,0.23742552,-0.31365114,0.16017906,-0.23395287,-0.09100708,0.23140219,-0.025176423,0.060001295,-0.25224036,0.08519291,-0.28120852,0.21395753,-0.33128062,0.30463436,0.38087267,0.009774929,-0.20161581,0.20137006,-0.14417723,0.107778944,0.3078239,0.44242087,-0.258777,0.27557316,-0.1752076,0.08592701,0.40325788,0.0120597705,0.20670186,-0.118424855,-0.25830528,-0.3257789,0.088591434,-0.19443826,-0.34465003,-0.19336092,-0.03184643,0.14879715,0.21931115,-0.16426271,-0.038742535,-0.13147627,0.062059842,0.060677983,0.22210714,-0.233628,0.18720593,-0.07843257,0.38064918,-0.08953203
19,1,0.1107995,0.22513327,0.42619687,-0.026475035,-0.0874396,-0.22058696,0.18331544,0.23458354,0.16180852,0.2901601,-0.117524676,0.07054596,-0.14689712,0.448462,-0.03798464,-0.03156737,-0.05264445,0.62756073,0.06110095,0.23278327,-0.015422381,-0.2987318,-0.11104312,0.28045616,0.24161848,-0.10122284,-0.32269728,0.44424194,-0.19902329,0.029912282,0.013858787,-0.15846205,-0.41522068,0.2587144,0.043974016,0.13381408,-0.3561646,0.18557484,0.33040434,0.24295647,0.16990772,0.28515854,-0.11710778,0.25403422,-0.02827848,0.25644955,0.16913004,0.120561555,0.21516877,0.018828044,0.23702279,0.005299656,-0.14968558,0.2660637,0.16115423,0.050041392,0.12198751,-0.006731973,-0.4695244,0.27319926,-0.5573899,-0.11192394,-0.066444494,-0.3216867,-0.05447838,-0.5098302,-0.2471001,-0.11699747,0.13063093,0.28947836,0.08354488,-0.24138148,-0.23191276,-0.33984154,0.1665237,-0.21484964,-0.01644791,-0.116936736,-0.23052381,0.045239076,0.0150699895,-0.2565759,0.108438976,0.19383492,-0.054113917,-0.3777715,-0.10335906,-0.38702127,0.45675886,-0.026702529,-0.10798156,0.092519596,-0.11492189,0.20693718,0.28801218,-0.14762443,-0.110408366,0.075552724,0.054783992,0.32718626,-0.045918092,-0.3726536,0.22639973,-0.3611181,0.21565224,-0.13297693,0.18227452,-0.13524914,-0.5706842,0.059829753,-0.1301496,0.046671912,-0.0567834,0.11785094,-0.073707715,-0.25622702,-0.2866927,-0.12512909,0.25807282,-0.48905134,0.09335531,-0.38209787,0.1747049,-0.4164136,-0.1117711,-0.08835079,0.14752258,0.08030464,-0.14350227,0.096798,0.41971853,0.15267566,0.017071644,-0.16938162,0.1548343,-0.14416395,-0.22798914,0.3230363,0.36251444,0.16636798,0.3731222,0.042496607,0.29758397,-0.007875067,-0.331623,-0.17236617,0.20675205,0.20776357,0.14704286,-0.15280457,0.035969917,-0.13541338,0.37619007,-0.33490244,-0.019233478,0.3414826,-0.14721754,0.19801767,-0.13831158,0.17625028,-0.1766623,0.070523486,-0.3756104,0.23719585,0.5318468,0.20426895,-0.034455497,0.28452897,-0.13027199,-0.0055552744,0.42608964,0.46045715,-0.16691017,0.28267917,-0.11786673,-0.050919503,0.44089338,-0.03386771,0.13344318,0.17457394,-0.20388933,-0.30968842,-0.09650944,0.22057812,-0.29793492,-0.0593434,0.052209068,0.121082425,0.09018159,0.006377342,-0.15698333,-0.003482678,0.09132263,-0.04079612,0.13853969,-0.020456083,0.5057412,-0.106072485,0.15200247,0.04418207
